group,names,scores,logfoldchanges,pvals,pvals_adj
8,APLP2,76.1819,2.9823585,0.0,0.0
8,MSRB1,48.21931,2.9717636,0.0,0.0
8,LTA4H,68.059845,2.9652665,0.0,0.0
8,POU2F2,67.41794,2.9565818,0.0,0.0
8,ADGRE2,46.040382,2.956378,0.0,0.0
8,LMO2,54.44292,2.9502735,0.0,0.0
8,LINC01410,16.582937,2.946782,9.25900353439729e-62,1.6435432177882323e-60
8,LINC01001,16.022655,2.9389021,8.877788369023423e-58,1.505959413399599e-56
8,MYCL,25.110298,2.931713,3.838740091885368e-139,1.2094183488267184e-137
8,SULT1B1,12.422322,2.9253476,1.9773778461058828e-35,2.498561614456031e-34
8,RASSF2,61.3874,2.9209309,0.0,0.0
8,P2RY2,3.3939364,2.9119406,0.0006889569384557189,0.0032063833905813734
8,TPPP3,15.050955,2.9083872,3.4028629822990586e-51,5.352279195619185e-50
8,C9orf139,27.196072,2.9027658,7.228186449242301e-163,2.564885862074992e-161
8,FAM157C,13.439891,2.9022653,3.529563016427057e-41,4.844058798788235e-40
8,TREM1,31.54517,2.9007566,2.0885868209844675e-218,9.620261233407888e-217
8,TMEM121B,5.336927,2.8940883,9.453518118245763e-08,5.77316507568903e-07
8,LRRC25,57.52651,2.8924224,0.0,0.0
8,ARHGEF40,31.252378,2.8780494,2.0723868069275446e-214,9.336918227654465e-213
8,SEMA4A,34.55755,2.8780243,1.097945421607177e-261,6.192372106863689e-260
8,IL6R,54.78111,2.8756423,0.0,0.0
8,SIGLEC14,24.356483,2.873827,4.949260582921097e-131,1.475089651266561e-129
8,AL844908.1,9.365405,2.8734434,7.575881782616431e-21,7.262648208912097e-20
8,QPCT,31.87499,2.8595517,5.932005096348102e-223,2.794824413305347e-221
8,MPP7,29.359127,2.85515,1.8273706819020967e-189,7.278163101230426e-188
8,IRS2,47.02196,2.8471231,0.0,0.0
8,KCNJ2,16.481033,2.846277,5.0218642957352165e-61,8.828825926523796e-60
8,LINC02158,2.8003118,2.840637,0.005105327705002239,0.02151491183235672
8,DUSP6,58.97099,2.8404064,0.0,0.0
8,FES,50.344616,2.8390293,0.0,0.0
8,NAIP,64.34694,2.8352683,0.0,0.0
8,KIAA0513,35.027725,2.8317838,8.51486660784573e-269,4.9282580945447185e-267
8,VSIR,76.32181,2.8283136,0.0,0.0
8,SULF2,51.039856,2.827683,0.0,0.0
8,SPI1,66.35101,2.816662,0.0,0.0
8,TMEM176B,50.791183,2.8158514,0.0,0.0
8,PFKFB4,14.55787,2.8143144,5.205431339208112e-48,7.871050215308469e-47
8,LYST,68.670815,2.8085732,0.0,0.0
8,OAF,17.52906,2.8035655,8.597925240318923e-69,1.638323522826985e-67
8,ADGRD1,4.542345,2.802694,5.563187533391329e-06,3.058367788945674e-05
8,ZNF385A,51.450367,2.8019967,0.0,0.0
8,FCGR1B,19.176548,2.7990067,5.811347228001017e-82,1.2499047235617777e-80
8,ANKRD50,15.22977,2.792375,2.243795612088224e-52,3.5783793076785725e-51
8,MCTP1,35.713474,2.7903247,2.4425288695401782e-279,1.4802203876642802e-277
8,ALDH2,61.811283,2.7876198,0.0,0.0
8,CHST15,39.08932,2.780481,0.0,0.0
8,TMEM154,54.380074,2.771505,0.0,0.0
8,PGD,52.328224,2.7694428,0.0,0.0
8,TMEM144,18.689838,2.7658963,5.989339672735016e-78,1.2457101027269255e-76
8,DOK3,34.88562,2.7473745,1.2283361110059204e-266,7.043447900345081e-265
8,AZU1,3.3164735,2.7453349,0.000911612586689857,0.004186509690464102
8,CHST13,8.108641,2.7416956,5.118930388099444e-16,4.312095434859349e-15
8,BACH1,58.163536,2.7413516,0.0,0.0
8,FGR,67.87286,2.7383676,0.0,0.0
8,CCDC151,4.7365313,2.7378254,2.1740699648866317e-06,1.2259438132594623e-05
8,ZEB2,70.450745,2.7351573,0.0,0.0
8,THBS1,19.790354,2.7350166,3.6049747999829144e-87,8.11500044741966e-86
8,STXBP2,65.845924,2.7306209,0.0,0.0
8,PTAFR,54.38886,2.7303581,0.0,0.0
8,DPYD,63.85453,2.7239442,0.0,0.0
8,F2RL1,4.4408855,2.7202108,8.95894051634279e-06,4.857789026993098e-05
8,LIPN,4.998746,2.717684,5.770437018144972e-07,3.384191592406198e-06
8,CAMKK2,40.559853,2.7152798,0.0,0.0
8,SELL,57.672165,2.700218,0.0,0.0
8,CLEC1A,2.867807,2.7001717,0.0041332758318075565,0.017625159510716908
8,VENTX,13.4545965,2.6942122,2.893138828892554e-41,3.974144079314763e-40
8,CR1,36.432987,2.6928148,1.279319499004146e-290,8.16940656109941e-289
8,AC110285.6,4.9554996,2.6884751,7.214461469600265e-07,4.202458397990853e-06
8,FCGR2A,62.266964,2.686536,0.0,0.0
8,SIGLEC5,8.121148,2.6835635,4.617937296011141e-16,3.898568369511509e-15
8,C9orf72,48.968872,2.6786935,0.0,0.0
8,CLEC4G,3.468518,2.678515,0.0005233373706494372,0.002468302779591356
8,NDST1,13.248133,2.6768587,4.625690060340805e-40,6.248522845059146e-39
8,PECAM1,62.784496,2.6650114,0.0,0.0
8,PLXDC2,60.84056,2.662736,0.0,0.0
8,CMTM4,6.721655,2.6617377,1.7967224892676535e-11,1.2998900275232998e-10
8,INSR,24.748411,2.6562178,3.224761161583699e-135,9.907325369887415e-134
8,UPK3A,6.4174337,2.6536095,1.3859069503352923e-10,9.656047365647628e-10
8,RNF144B,39.35294,2.6519532,0.0,0.0
8,SLC6A12,2.5109038,2.6464427,0.012042252809893553,0.04811171709323339
8,ALDH3B1,30.439348,2.6449015,1.6573685627423325e-203,7.1343022519049125e-202
8,ATP6V1B2,64.7793,2.642211,0.0,0.0
8,VIPR1,8.533665,2.636321,1.4178326672377695e-17,1.2477492666946967e-16
8,CSF2RB,31.84849,2.6351755,1.3812382533559394e-222,6.477986448630048e-221
8,TSPO,81.20166,2.633353,0.0,0.0
8,RXRA,56.227524,2.6324546,0.0,0.0
8,GRK3,51.385143,2.6206648,0.0,0.0
8,FGD6,19.753626,2.614402,7.465932223309647e-87,1.673310857330176e-85
8,NEAT1,76.71939,2.6143923,0.0,0.0
8,RUSC2,4.729803,2.609847,2.2473794026865358e-06,1.2661275100042428e-05
8,AC004069.1,3.5160458,2.6085014,0.0004380254583928507,0.0020808565697122403
8,PLXNB2,46.28672,2.60808,0.0,0.0
8,ZNF516,27.103977,2.6064959,8.839062741735737e-162,3.1044194563503004e-160
8,NR6A1,3.7457173,2.6030157,0.00017987905016714976,0.0008827440145309776
8,C9orf106,4.7764964,2.5996568,1.7837569773900103e-06,1.0111991361003861e-05
8,LINC02207,5.6952324,2.5980287,1.2320391432291587e-08,7.857745315679655e-08
