total_immune_region_level,total_immune_spot_level,tissue_level_immune_class,library_id
1.6290659,1.0847623,Immune-poor,BEME_355G
25.933357,38.10932,Immune-low,BEME_355G
20.65237,25.610647,Immune-low,BEME_355G
130.50667,90.71563,Immune-moderate-high,BEME_355G
4.965096,2.905057,Immune-poor,BEME_355G
20.65237,13.443233,Immune-low,BEME_355G
4.965096,5.5988436,Immune-poor,BEME_355G
75.91567,70.651,Immune-moderate,BEME_355G
1.6290659,1.6368752,Immune-poor,BEME_355G
4.965096,2.9200528,Immune-poor,BEME_355G
119.6919,139.86972,Immune-high,BEME_355G
20.65237,5.3858256,Immune-low,BEME_355G
75.91567,103.3759,Immune-moderate,BEME_355G
4.965096,7.5249596,Immune-poor,BEME_355G
130.50667,159.04903,Immune-moderate-high,BEME_355G
75.91567,65.03539,Immune-moderate,BEME_355G
75.91567,72.543655,Immune-moderate,BEME_355G
20.65237,19.811085,Immune-low,BEME_355G
4.192695,2.0971627,Immune-poor,BEME_355G
78.33598,79.914085,Immune-moderate-low,BEME_355G
1.6290659,1.8800423,Immune-poor,BEME_355G
78.33598,111.13709,Immune-moderate-low,BEME_355G
20.65237,38.393562,Immune-low,BEME_355G
1.6290659,0.7870792,Immune-poor,BEME_355G
208.19379,183.36287,Immune-high,BEME_355G
25.933357,26.713072,Immune-low,BEME_355G
43.511616,54.20773,Immune-low,BEME_355G
51.90031,48.47467,Immune-moderate-low,BEME_355G
43.511616,46.192875,Immune-low,BEME_355G
75.91567,60.122623,Immune-moderate,BEME_355G
119.6919,110.05017,Immune-high,BEME_355G
75.91567,60.36041,Immune-moderate,BEME_355G
130.50667,134.3848,Immune-moderate-high,BEME_355G
78.33598,66.71365,Immune-moderate-low,BEME_355G
1.6290659,1.2094812,Immune-poor,BEME_355G
4.965096,4.229853,Immune-poor,BEME_355G
130.50667,207.32608,Immune-moderate-high,BEME_355G
20.65237,30.666801,Immune-low,BEME_355G
130.50667,58.08182,Immune-moderate-high,BEME_355G
25.933357,20.980772,Immune-low,BEME_355G
20.65237,20.140839,Immune-low,BEME_355G
1.6290659,0.82619256,Immune-poor,BEME_355G
20.65237,6.494599,Immune-low,BEME_355G
1.6290659,1.3738074,Immune-poor,BEME_355G
43.511616,35.611603,Immune-low,BEME_355G
1.6290659,2.1018898,Immune-poor,BEME_355G
20.65237,25.086098,Immune-low,BEME_355G
75.91567,81.58005,Immune-moderate,BEME_355G
75.91567,85.806595,Immune-moderate,BEME_355G
51.90031,36.204056,Immune-moderate-low,BEME_355G
43.511616,28.664663,Immune-low,BEME_355G
51.90031,49.948063,Immune-moderate-low,BEME_355G
130.50667,164.95027,Immune-moderate-high,BEME_355G
43.511616,43.767998,Immune-low,BEME_355G
119.6919,139.78084,Immune-high,BEME_355G
25.933357,33.7127,Immune-low,BEME_355G
78.33598,74.75899,Immune-moderate-low,BEME_355G
4.192695,5.061505,Immune-poor,BEME_355G
20.65237,8.382904,Immune-low,BEME_355G
1.6290659,1.1320798,Immune-poor,BEME_355G
4.965096,5.1691184,Immune-poor,BEME_355G
1.6290659,1.4100679,Immune-poor,BEME_355G
25.933357,20.331514,Immune-low,BEME_355G
1.6290659,1.3700341,Immune-poor,BEME_355G
51.90031,55.27107,Immune-moderate-low,BEME_355G
1.6290659,1.2049235,Immune-poor,BEME_355G
20.65237,29.502218,Immune-low,BEME_355G
130.50667,57.25471,Immune-moderate-high,BEME_355G
4.965096,3.5802703,Immune-poor,BEME_355G
25.933357,26.103678,Immune-low,BEME_355G
20.65237,21.11523,Immune-low,BEME_355G
20.65237,20.911264,Immune-low,BEME_355G
20.65237,14.8551,Immune-low,BEME_355G
130.50667,57.990963,Immune-moderate-high,BEME_355G
1.6290659,2.0173314,Immune-poor,BEME_355G
119.6919,118.369774,Immune-high,BEME_355G
20.65237,16.683025,Immune-low,BEME_355G
4.965096,2.766608,Immune-poor,BEME_355G
1.6290659,1.8200593,Immune-poor,BEME_355G
1.6290659,1.3196744,Immune-poor,BEME_355G
20.65237,18.456327,Immune-low,BEME_355G
43.511616,36.102333,Immune-low,BEME_355G
78.33598,80.766655,Immune-moderate-low,BEME_355G
78.33598,74.56843,Immune-moderate-low,BEME_355G
1.6290659,1.5318581,Immune-poor,BEME_355G
4.192695,5.9042745,Immune-poor,BEME_355G
75.91567,61.371334,Immune-moderate,BEME_355G
20.65237,15.303282,Immune-low,BEME_355G
130.50667,140.66505,Immune-moderate-high,BEME_355G
119.6919,98.3568,Immune-high,BEME_355G
1.6290659,0.5469786,Immune-poor,BEME_355G
43.511616,49.006714,Immune-low,BEME_355G
78.33598,67.68585,Immune-moderate-low,BEME_355G
43.511616,49.14713,Immune-low,BEME_355G
119.6919,116.61189,Immune-high,BEME_355G
1.6290659,2.3944018,Immune-poor,BEME_355G
130.50667,154.06647,Immune-moderate-high,BEME_355G
1.6290659,2.1845605,Immune-poor,BEME_355G
75.91567,67.60193,Immune-moderate,BEME_355G
20.65237,33.57227,Immune-low,BEME_355G
25.933357,26.399084,Immune-low,BEME_355G
1.6290659,2.0535932,Immune-poor,BEME_355G
43.511616,44.199184,Immune-low,BEME_355G
75.91567,62.032154,Immune-moderate,BEME_355G
1.6290659,1.8792518,Immune-poor,BEME_355G
20.65237,9.024172,Immune-low,BEME_355G
51.90031,64.92693,Immune-moderate-low,BEME_355G
1.6290659,1.3923423,Immune-poor,BEME_355G
25.933357,28.044882,Immune-low,BEME_355G
130.50667,155.32204,Immune-moderate-high,BEME_355G
75.91567,90.30041,Immune-moderate,BEME_355G
1.6290659,2.1938672,Immune-poor,BEME_355G
1.6290659,2.5180879,Immune-poor,BEME_355G
51.90031,60.959328,Immune-moderate-low,BEME_355G
20.65237,22.35163,Immune-low,BEME_355G
78.33598,57.222855,Immune-moderate-low,BEME_355G
119.6919,146.22806,Immune-high,BEME_355G
1.6290659,1.2300345,Immune-poor,BEME_355G
130.50667,175.58284,Immune-moderate-high,BEME_355G
20.65237,9.0190325,Immune-low,BEME_355G
78.33598,95.284294,Immune-moderate-low,BEME_355G
78.33598,118.41247,Immune-moderate-low,BEME_355G
4.965096,3.08428,Immune-poor,BEME_355G
43.511616,51.984943,Immune-low,BEME_355G
43.511616,33.16633,Immune-low,BEME_355G
1.6290659,1.3140953,Immune-poor,BEME_355G
75.91567,89.121925,Immune-moderate,BEME_355G
4.192695,2.830675,Immune-poor,BEME_355G
4.965096,2.965376,Immune-poor,BEME_355G
75.91567,89.805115,Immune-moderate,BEME_355G
130.50667,151.68704,Immune-moderate-high,BEME_355G
1.6290659,1.2067757,Immune-poor,BEME_355G
4.965096,8.324197,Immune-poor,BEME_355G
25.933357,30.862728,Immune-low,BEME_355G
119.6919,124.6466,Immune-high,BEME_355G
130.50667,120.71386,Immune-moderate-high,BEME_355G
119.6919,140.07635,Immune-high,BEME_355G
130.50667,143.08504,Immune-moderate-high,BEME_355G
1.6290659,2.513329,Immune-poor,BEME_355G
119.6919,107.14009,Immune-high,BEME_355G
4.965096,8.001049,Immune-poor,BEME_355G
130.50667,153.86865,Immune-moderate-high,BEME_355G
51.90031,60.36632,Immune-moderate-low,BEME_355G
75.91567,88.11613,Immune-moderate,BEME_355G
1.6290659,1.9309441,Immune-poor,BEME_355G
78.33598,84.490074,Immune-moderate-low,BEME_355G
4.965096,4.908992,Immune-poor,BEME_355G
51.90031,47.93828,Immune-moderate-low,BEME_355G
1.6290659,2.0800722,Immune-poor,BEME_355G
25.933357,29.982962,Immune-low,BEME_355G
75.91567,84.76413,Immune-moderate,BEME_355G
43.511616,32.516636,Immune-low,BEME_355G
4.965096,2.7757885,Immune-poor,BEME_355G
1.6290659,0.9227312,Immune-poor,BEME_355G
20.65237,11.8974,Immune-low,BEME_355G
119.6919,138.62825,Immune-high,BEME_355G
1.6290659,2.283682,Immune-poor,BEME_355G
1.6290659,1.9426982,Immune-poor,BEME_355G
1.6290659,2.2032456,Immune-poor,BEME_355G
51.90031,40.981194,Immune-moderate-low,BEME_355G
1.6290659,2.6748676,Immune-poor,BEME_355G
119.6919,116.35391,Immune-high,BEME_355G
1.6290659,1.7856941,Immune-poor,BEME_355G
51.90031,45.02417,Immune-moderate-low,BEME_355G
4.965096,5.194702,Immune-poor,BEME_355G
25.933357,20.61132,Immune-low,BEME_355G
119.6919,129.97513,Immune-high,BEME_355G
1.6290659,2.8037074,Immune-poor,BEME_355G
208.19379,243.54504,Immune-high,BEME_355G
1.6290659,2.0225024,Immune-poor,BEME_355G
51.90031,57.428223,Immune-moderate-low,BEME_355G
75.91567,66.039825,Immune-moderate,BEME_355G
119.6919,121.11089,Immune-high,BEME_355G
130.50667,123.06347,Immune-moderate-high,BEME_355G
20.65237,39.421097,Immune-low,BEME_355G
1.6290659,1.6658988,Immune-poor,BEME_355G
4.965096,3.9216278,Immune-poor,BEME_355G
4.965096,2.432285,Immune-poor,BEME_355G
1.6290659,1.8900101,Immune-poor,BEME_355G
4.965096,2.5120711,Immune-poor,BEME_355G
1.6290659,1.4057062,Immune-poor,BEME_355G
25.933357,27.363522,Immune-low,BEME_355G
43.511616,39.662422,Immune-low,BEME_355G
1.6290659,1.5706724,Immune-poor,BEME_355G
20.65237,22.589283,Immune-low,BEME_355G
75.91567,72.242256,Immune-moderate,BEME_355G
119.6919,100.320076,Immune-high,BEME_355G
130.50667,81.48321,Immune-moderate-high,BEME_355G
130.50667,241.25674,Immune-moderate-high,BEME_355G
1.6290659,1.641846,Immune-poor,BEME_355G
20.65237,25.831444,Immune-low,BEME_355G
4.965096,9.304911,Immune-poor,BEME_355G
1.6290659,0.835601,Immune-poor,BEME_355G
1.6290659,0.59322494,Immune-poor,BEME_355G
1.6290659,2.2213435,Immune-poor,BEME_355G
75.91567,77.63277,Immune-moderate,BEME_355G
51.90031,69.92212,Immune-moderate-low,BEME_355G
78.33598,76.51731,Immune-moderate-low,BEME_355G
130.50667,145.16235,Immune-moderate-high,BEME_355G
51.90031,53.44407,Immune-moderate-low,BEME_355G
20.65237,23.163046,Immune-low,BEME_355G
119.6919,106.45433,Immune-high,BEME_355G
75.91567,84.75101,Immune-moderate,BEME_355G
51.90031,56.6971,Immune-moderate-low,BEME_355G
119.6919,137.37204,Immune-high,BEME_355G
78.33598,102.781204,Immune-moderate-low,BEME_355G
4.192695,4.0597353,Immune-poor,BEME_355G
75.91567,56.42729,Immune-moderate,BEME_355G
51.90031,69.75366,Immune-moderate-low,BEME_355G
208.19379,172.05498,Immune-high,BEME_355G
43.511616,38.881474,Immune-low,BEME_355G
4.965096,2.159438,Immune-poor,BEME_355G
4.965096,10.452977,Immune-poor,BEME_355G
4.965096,2.4657893,Immune-poor,BEME_355G
119.6919,114.88072,Immune-high,BEME_355G
43.511616,48.632618,Immune-low,BEME_355G
78.33598,108.96957,Immune-moderate-low,BEME_355G
130.50667,70.61636,Immune-moderate-high,BEME_355G
51.90031,51.467793,Immune-moderate-low,BEME_355G
4.965096,14.221439,Immune-poor,BEME_355G
4.192695,3.9089673,Immune-poor,BEME_355G
4.965096,3.2149417,Immune-poor,BEME_355G
4.192695,4.505718,Immune-poor,BEME_355G
78.33598,96.94212,Immune-moderate-low,BEME_355G
1.6290659,0.74700075,Immune-poor,BEME_355G
4.965096,3.2642558,Immune-poor,BEME_355G
4.965096,7.0935073,Immune-poor,BEME_355G
20.65237,34.411182,Immune-low,BEME_355G
20.65237,14.593281,Immune-low,BEME_355G
1.6290659,2.5717325,Immune-poor,BEME_355G
4.965096,4.3083773,Immune-poor,BEME_355G
1.6290659,1.1230575,Immune-poor,BEME_355G
20.65237,16.877855,Immune-low,BEME_355G
75.91567,95.62272,Immune-moderate,BEME_355G
51.90031,52.693222,Immune-moderate-low,BEME_355G
78.33598,83.7104,Immune-moderate-low,BEME_355G
1.6290659,1.3520099,Immune-poor,BEME_355G
119.6919,97.00292,Immune-high,BEME_355G
20.65237,9.578228,Immune-low,BEME_355G
130.50667,151.7952,Immune-moderate-high,BEME_355G
75.91567,67.116455,Immune-moderate,BEME_355G
1.6290659,0.52148706,Immune-poor,BEME_355G
4.965096,2.2799404,Immune-poor,BEME_355G
25.933357,25.69387,Immune-low,BEME_355G
75.91567,76.4517,Immune-moderate,BEME_355G
20.65237,14.302872,Immune-low,BEME_355G
20.65237,11.386219,Immune-low,BEME_355G
75.91567,84.71183,Immune-moderate,BEME_355G
208.19379,162.74684,Immune-high,BEME_355G
75.91567,76.022865,Immune-moderate,BEME_355G
1.6290659,2.2039182,Immune-poor,BEME_355G
208.19379,169.06583,Immune-high,BEME_355G
78.33598,67.90526,Immune-moderate-low,BEME_355G
25.933357,26.72988,Immune-low,BEME_355G
1.6290659,2.0903606,Immune-poor,BEME_355G
78.33598,55.14746,Immune-moderate-low,BEME_355G
1.6290659,1.1468323,Immune-poor,BEME_355G
20.65237,22.221508,Immune-low,BEME_355G
78.33598,97.95416,Immune-moderate-low,BEME_355G
1.6290659,1.2936268,Immune-poor,BEME_355G
78.33598,79.61027,Immune-moderate-low,BEME_355G
1.6290659,1.1585044,Immune-poor,BEME_355G
78.33598,84.809364,Immune-moderate-low,BEME_355G
20.65237,15.941329,Immune-low,BEME_355G
43.511616,48.240356,Immune-low,BEME_355G
20.65237,38.75495,Immune-low,BEME_355G
1.6290659,2.066852,Immune-poor,BEME_355G
51.90031,53.06776,Immune-moderate-low,BEME_355G
130.50667,121.033356,Immune-moderate-high,BEME_355G
1.6290659,1.2780703,Immune-poor,BEME_355G
4.965096,3.4935582,Immune-poor,BEME_355G
43.511616,30.182947,Immune-low,BEME_355G
1.6290659,2.0217845,Immune-poor,BEME_355G
130.50667,180.90927,Immune-moderate-high,BEME_355G
20.65237,13.468601,Immune-low,BEME_355G
78.33598,76.87141,Immune-moderate-low,BEME_355G
75.91567,64.94465,Immune-moderate,BEME_355G
119.6919,136.33571,Immune-high,BEME_355G
75.91567,94.5701,Immune-moderate,BEME_355G
51.90031,37.97001,Immune-moderate-low,BEME_355G
119.6919,108.16011,Immune-high,BEME_355G
119.6919,98.80315,Immune-high,BEME_355G
4.965096,3.984021,Immune-poor,BEME_355G
75.91567,96.50262,Immune-moderate,BEME_355G
4.192695,4.145587,Immune-poor,BEME_355G
4.965096,10.977691,Immune-poor,BEME_355G
20.65237,21.268581,Immune-low,BEME_355G
51.90031,62.452675,Immune-moderate-low,BEME_355G
1.6290659,1.7910239,Immune-poor,BEME_355G
4.965096,3.4540687,Immune-poor,BEME_355G
75.91567,84.46408,Immune-moderate,BEME_355G
130.50667,184.09613,Immune-moderate-high,BEME_355G
78.33598,63.25995,Immune-moderate-low,BEME_355G
25.933357,16.034203,Immune-low,BEME_355G
78.33598,94.56975,Immune-moderate-low,BEME_355G
43.511616,40.74834,Immune-low,BEME_355G
78.33598,68.05958,Immune-moderate-low,BEME_355G
20.65237,36.93636,Immune-low,BEME_355G
1.6290659,0.5064113,Immune-poor,BEME_355G
130.50667,99.46192,Immune-moderate-high,BEME_355G
20.65237,11.063278,Immune-low,BEME_355G
51.90031,41.96852,Immune-moderate-low,BEME_355G
130.50667,71.41379,Immune-moderate-high,BEME_355G
119.6919,100.96748,Immune-high,BEME_355G
78.33598,76.09918,Immune-moderate-low,BEME_355G
78.33598,94.037766,Immune-moderate-low,BEME_355G
51.90031,42.554283,Immune-moderate-low,BEME_355G
130.50667,81.67391,Immune-moderate-high,BEME_355G
4.192695,3.6507404,Immune-poor,BEME_355G
25.933357,20.640385,Immune-low,BEME_355G
130.50667,130.65952,Immune-moderate-high,BEME_355G
43.511616,56.964157,Immune-low,BEME_355G
119.6919,129.31366,Immune-high,BEME_355G
119.6919,110.09154,Immune-high,BEME_355G
51.90031,52.46453,Immune-moderate-low,BEME_355G
130.50667,76.76036,Immune-moderate-high,BEME_355G
1.6290659,1.699123,Immune-poor,BEME_355G
4.192695,1.847081,Immune-poor,BEME_355G
20.65237,12.624244,Immune-low,BEME_355G
4.965096,7.0202413,Immune-poor,BEME_355G
25.933357,20.572435,Immune-low,BEME_355G
130.50667,130.61378,Immune-moderate-high,BEME_355G
43.511616,41.171482,Immune-low,BEME_355G
1.6290659,1.173475,Immune-poor,BEME_355G
43.511616,33.83999,Immune-low,BEME_355G
78.33598,95.87771,Immune-moderate-low,BEME_355G
130.50667,154.07138,Immune-moderate-high,BEME_355G
51.90031,37.50706,Immune-moderate-low,BEME_355G
4.965096,3.0399914,Immune-poor,BEME_355G
119.6919,129.83128,Immune-high,BEME_355G
130.50667,115.17233,Immune-moderate-high,BEME_355G
75.91567,87.8949,Immune-moderate,BEME_355G
43.511616,46.635418,Immune-low,BEME_355G
75.91567,76.476204,Immune-moderate,BEME_355G
119.6919,108.587234,Immune-high,BEME_355G
4.965096,11.495232,Immune-poor,BEME_355G
20.65237,15.185149,Immune-low,BEME_355G
43.511616,37.939194,Immune-low,BEME_355G
78.33598,59.796524,Immune-moderate-low,BEME_355G
20.65237,16.605286,Immune-low,BEME_355G
130.50667,121.65719,Immune-moderate-high,BEME_355G
51.90031,42.304794,Immune-moderate-low,BEME_355G
1.6290659,0.8115,Immune-poor,BEME_355G
20.65237,18.26313,Immune-low,BEME_355G
78.33598,49.41976,Immune-moderate-low,BEME_355G
4.965096,2.857177,Immune-poor,BEME_355G
51.90031,55.953293,Immune-moderate-low,BEME_355G
4.965096,2.9630377,Immune-poor,BEME_355G
4.192695,3.39857,Immune-poor,BEME_355G
51.90031,52.29111,Immune-moderate-low,BEME_355G
130.50667,161.22098,Immune-moderate-high,BEME_355G
75.91567,65.45397,Immune-moderate,BEME_355G
4.965096,4.087038,Immune-poor,BEME_355G
4.965096,3.2694297,Immune-poor,BEME_355G
1.6290659,2.0133386,Immune-poor,BEME_355G
4.965096,5.3298454,Immune-poor,BEME_355G
1.6290659,0.72013193,Immune-poor,BEME_355G
4.965096,3.078113,Immune-poor,BEME_355G
78.33598,63.892838,Immune-moderate-low,BEME_355G
78.33598,62.324474,Immune-moderate-low,BEME_355G
1.6290659,1.3313093,Immune-poor,BEME_355G
4.192695,6.643423,Immune-poor,BEME_355G
1.6290659,1.2251985,Immune-poor,BEME_355G
4.965096,3.306538,Immune-poor,BEME_355G
51.90031,42.73164,Immune-moderate-low,BEME_355G
1.6290659,1.5011008,Immune-poor,BEME_355G
130.50667,80.42266,Immune-moderate-high,BEME_355G
75.91567,78.643776,Immune-moderate,BEME_355G
1.6290659,2.2323048,Immune-poor,BEME_355G
4.192695,2.9890873,Immune-poor,BEME_355G
4.192695,6.327528,Immune-poor,BEME_355G
51.90031,55.82775,Immune-moderate-low,BEME_355G
130.50667,181.52126,Immune-moderate-high,BEME_355G
130.50667,67.89065,Immune-moderate-high,BEME_355G
43.511616,41.29939,Immune-low,BEME_355G
75.91567,88.45894,Immune-moderate,BEME_355G
119.6919,126.60227,Immune-high,BEME_355G
20.65237,17.772947,Immune-low,BEME_355G
25.933357,14.438296,Immune-low,BEME_355G
130.50667,137.65727,Immune-moderate-high,BEME_355G
130.50667,120.154,Immune-moderate-high,BEME_355G
43.511616,49.817997,Immune-low,BEME_355G
1.6290659,1.0837313,Immune-poor,BEME_355G
1.6290659,1.8289462,Immune-poor,BEME_355G
130.50667,82.35196,Immune-moderate-high,BEME_355G
51.90031,47.30922,Immune-moderate-low,BEME_355G
1.6290659,1.2309979,Immune-poor,BEME_355G
43.511616,42.593876,Immune-low,BEME_355G
78.33598,103.80657,Immune-moderate-low,BEME_355G
43.511616,36.650078,Immune-low,BEME_355G
119.6919,111.765816,Immune-high,BEME_355G
4.965096,2.5052016,Immune-poor,BEME_355G
75.91567,78.21393,Immune-moderate,BEME_355G
1.6290659,1.6291775,Immune-poor,BEME_355G
51.90031,35.998787,Immune-moderate-low,BEME_355G
4.192695,5.011996,Immune-poor,BEME_355G
20.65237,39.05427,Immune-low,BEME_355G
78.33598,104.17528,Immune-moderate-low,BEME_355G
130.50667,137.01547,Immune-moderate-high,BEME_355G
20.65237,14.436834,Immune-low,BEME_355G
20.65237,28.480145,Immune-low,BEME_355G
1.6290659,1.4259137,Immune-poor,BEME_355G
130.50667,149.28624,Immune-moderate-high,BEME_355G
4.965096,4.927269,Immune-poor,BEME_355G
75.91567,70.98565,Immune-moderate,BEME_355G
51.90031,67.19013,Immune-moderate-low,BEME_355G
119.6919,115.08417,Immune-high,BEME_355G
1.6290659,1.4747727,Immune-poor,BEME_355G
4.192695,3.1089582,Immune-poor,BEME_355G
119.6919,123.74473,Immune-high,BEME_355G
78.33598,92.080154,Immune-moderate-low,BEME_355G
208.19379,207.75427,Immune-high,BEME_355G
20.65237,34.730267,Immune-low,BEME_355G
4.192695,2.0833702,Immune-poor,BEME_355G
75.91567,63.850273,Immune-moderate,BEME_355G
20.65237,17.345964,Immune-low,BEME_355G
130.50667,167.35484,Immune-moderate-high,BEME_355G
75.91567,79.841286,Immune-moderate,BEME_355G
208.19379,204.7233,Immune-high,BEME_355G
4.965096,6.155738,Immune-poor,BEME_355G
25.933357,15.712935,Immune-low,BEME_355G
43.511616,43.17471,Immune-low,BEME_355G
75.91567,68.59721,Immune-moderate,BEME_355G
78.33598,64.96695,Immune-moderate-low,BEME_355G
130.50667,193.61168,Immune-moderate-high,BEME_355G
1.6290659,1.3269329,Immune-poor,BEME_355G
4.965096,3.5288148,Immune-poor,BEME_355G
75.91567,66.75561,Immune-moderate,BEME_355G
51.90031,62.74684,Immune-moderate-low,BEME_355G
1.6290659,1.1764344,Immune-poor,BEME_355G
20.65237,23.970161,Immune-low,BEME_355G
20.65237,30.074158,Immune-low,BEME_355G
4.965096,2.837218,Immune-poor,BEME_355G
78.33598,81.3331,Immune-moderate-low,BEME_355G
1.6290659,2.0559406,Immune-poor,BEME_355G
43.511616,39.355717,Immune-low,BEME_355G
78.33598,80.77336,Immune-moderate-low,BEME_355G
208.19379,166.26068,Immune-high,BEME_355G
43.511616,50.90177,Immune-low,BEME_355G
130.50667,168.24113,Immune-moderate-high,BEME_355G
208.19379,184.13576,Immune-high,BEME_355G
75.91567,61.236317,Immune-moderate,BEME_355G
75.91567,68.518265,Immune-moderate,BEME_355G
130.50667,91.98925,Immune-moderate-high,BEME_355G
78.33598,72.76813,Immune-moderate-low,BEME_355G
43.511616,32.734398,Immune-low,BEME_355G
75.91567,76.184105,Immune-moderate,BEME_355G
75.91567,91.13051,Immune-moderate,BEME_355G
1.6290659,1.8204428,Immune-poor,BEME_355G
4.192695,8.971571,Immune-poor,BEME_355G
51.90031,72.32276,Immune-moderate-low,BEME_355G
78.33598,55.09846,Immune-moderate-low,BEME_355G
51.90031,41.88395,Immune-moderate-low,BEME_355G
51.90031,52.291218,Immune-moderate-low,BEME_355G
51.90031,64.3314,Immune-moderate-low,BEME_355G
1.6290659,1.9132001,Immune-poor,BEME_355G
208.19379,238.02611,Immune-high,BEME_355G
4.965096,5.752079,Immune-poor,BEME_355G
25.933357,34.695175,Immune-low,BEME_355G
20.65237,21.461973,Immune-low,BEME_355G
75.91567,90.55653,Immune-moderate,BEME_355G
130.50667,122.15161,Immune-moderate-high,BEME_355G
119.6919,150.97963,Immune-high,BEME_355G
4.965096,3.7631927,Immune-poor,BEME_355G
1.6290659,1.8074386,Immune-poor,BEME_355G
1.6290659,1.6804664,Immune-poor,BEME_355G
4.965096,2.9963682,Immune-poor,BEME_355G
1.6290659,2.3381069,Immune-poor,BEME_355G
51.90031,43.792507,Immune-moderate-low,BEME_355G
119.6919,137.21281,Immune-high,BEME_355G
130.50667,95.27257,Immune-moderate-high,BEME_355G
1.6290659,1.4280794,Immune-poor,BEME_355G
130.50667,186.2685,Immune-moderate-high,BEME_355G
20.65237,18.939335,Immune-low,BEME_355G
1.6290659,0.48178568,Immune-poor,BEME_355G
4.192695,5.661849,Immune-poor,BEME_355G
20.65237,18.761354,Immune-low,BEME_355G
1.6290659,2.338026,Immune-poor,BEME_355G
4.965096,2.0929904,Immune-poor,BEME_355G
78.33598,78.595345,Immune-moderate-low,BEME_355G
130.50667,104.89078,Immune-moderate-high,BEME_355G
20.65237,7.9667606,Immune-low,BEME_355G
119.6919,133.34392,Immune-high,BEME_355G
20.65237,21.600046,Immune-low,BEME_355G
130.50667,162.82146,Immune-moderate-high,BEME_355G
25.933357,29.34063,Immune-low,BEME_355G
130.50667,112.60719,Immune-moderate-high,BEME_355G
20.65237,43.107292,Immune-low,BEME_355G
4.965096,5.3492384,Immune-poor,BEME_355G
4.192695,4.1498237,Immune-poor,BEME_355G
119.6919,142.75029,Immune-high,BEME_355G
1.6290659,1.7534715,Immune-poor,BEME_355G
78.33598,50.261864,Immune-moderate-low,BEME_355G
130.50667,122.46899,Immune-moderate-high,BEME_355G
75.91567,61.76657,Immune-moderate,BEME_355G
1.6290659,2.4397671,Immune-poor,BEME_355G
20.65237,18.718248,Immune-low,BEME_355G
1.6290659,1.350386,Immune-poor,BEME_355G
130.50667,75.64859,Immune-moderate-high,BEME_355G
75.91567,58.77479,Immune-moderate,BEME_355G
4.965096,8.952093,Immune-poor,BEME_355G
119.6919,134.07497,Immune-high,BEME_355G
78.33598,70.315926,Immune-moderate-low,BEME_355G
119.6919,122.721214,Immune-high,BEME_355G
1.6290659,2.1267862,Immune-poor,BEME_355G
75.91567,101.071785,Immune-moderate,BEME_355G
4.192695,2.925482,Immune-poor,BEME_355G
51.90031,60.04822,Immune-moderate-low,BEME_355G
78.33598,109.57694,Immune-moderate-low,BEME_355G
78.33598,108.54212,Immune-moderate-low,BEME_355G
4.965096,2.6054287,Immune-poor,BEME_355G
4.965096,3.8697662,Immune-poor,BEME_355G
4.965096,11.957501,Immune-poor,BEME_355G
1.6290659,1.7154037,Immune-poor,BEME_355G
130.50667,64.48264,Immune-moderate-high,BEME_355G
1.6290659,1.3529142,Immune-poor,BEME_355G
130.50667,86.9029,Immune-moderate-high,BEME_355G
4.965096,8.23025,Immune-poor,BEME_355G
1.6290659,0.9824789,Immune-poor,BEME_355G
4.965096,2.6425421,Immune-poor,BEME_355G
130.50667,208.87535,Immune-moderate-high,BEME_355G
43.511616,55.653004,Immune-low,BEME_355G
1.6290659,0.6084859,Immune-poor,BEME_355G
4.965096,4.0912423,Immune-poor,BEME_355G
51.90031,54.829586,Immune-moderate-low,BEME_355G
119.6919,108.21864,Immune-high,BEME_355G
4.965096,3.034177,Immune-poor,BEME_355G
25.933357,31.429958,Immune-low,BEME_355G
25.933357,28.890821,Immune-low,BEME_355G
4.965096,11.789272,Immune-poor,BEME_355G
20.65237,17.082167,Immune-low,BEME_355G
1.6290659,1.2237316,Immune-poor,BEME_355G
25.933357,17.831005,Immune-low,BEME_355G
1.6290659,1.127611,Immune-poor,BEME_355G
78.33598,95.92746,Immune-moderate-low,BEME_355G
20.65237,19.203173,Immune-low,BEME_355G
20.65237,37.414986,Immune-low,BEME_355G
130.50667,254.48842,Immune-moderate-high,BEME_355G
1.6290659,1.430768,Immune-poor,BEME_355G
4.965096,2.545421,Immune-poor,BEME_355G
130.50667,93.490395,Immune-moderate-high,BEME_355G
1.6290659,1.3098396,Immune-poor,BEME_355G
20.65237,11.252337,Immune-low,BEME_355G
1.6290659,2.8240073,Immune-poor,BEME_355G
78.33598,85.06721,Immune-moderate-low,BEME_355G
119.6919,106.944565,Immune-high,BEME_355G
4.965096,6.8795247,Immune-poor,BEME_355G
119.6919,151.91301,Immune-high,BEME_355G
51.90031,44.234234,Immune-moderate-low,BEME_355G
78.33598,84.91416,Immune-moderate-low,BEME_355G
4.965096,2.9143143,Immune-poor,BEME_355G
75.91567,73.50391,Immune-moderate,BEME_355G
130.50667,99.47047,Immune-moderate-high,BEME_355G
78.33598,73.937546,Immune-moderate-low,BEME_355G
25.933357,17.217743,Immune-low,BEME_355G
20.65237,10.183774,Immune-low,BEME_355G
130.50667,86.69948,Immune-moderate-high,BEME_355G
43.511616,32.870308,Immune-low,BEME_355G
