ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
B2M,B2M,161.4224,0.999031007751938,KIR2DL1,KIR2DL1,0.5217391,0.43478260869565216,TRM_Other,NK-CD16-_SEN_DYS,80.97207,0.0
B2M,B2M,161.4224,0.999031007751938,KLRD1,KLRD1,0.48611125,0.16666666666666666,TRM_Other,CD4 T_SEN_DYS,80.954254,0.0
B2M,B2M,161.4224,0.999031007751938,KLRC2,KLRC2,0.43673465,0.17551020408163265,TRM_Other,γδ T_Other,80.929565,0.0
B2M,B2M,161.4224,0.999031007751938,KIR2DL3,KIR2DL3,0.43478256,0.2608695652173913,TRM_Other,NK-CD16-_SEN_DYS,80.92859,0.0
B2M,B2M,161.4224,0.999031007751938,KIR2DL1,KIR2DL1,0.42510143,0.2732793522267207,TRM_Other,NK-CD16-_Other,80.923744,0.0
B2M,B2M,161.4224,0.999031007751938,KLRC2,KLRC2,0.37885472,0.19823788546255505,TRM_Other,NK-CD16+_Other,80.90063,0.0
B2M,B2M,161.4224,0.999031007751938,HFE,HFE_TFRC,0.34980634,0.2713178294573643,TRM_Other,TRM_Other,80.8861,0.0
B2M,B2M,161.4224,0.999031007751938,KLRC1,KLRC1,0.3181818,0.11363636363636363,TRM_Other,CD8 T_Other,80.870285,0.0
B2M,B2M,161.4224,0.999031007751938,CD1C,CD1C,0.31746033,0.15873015873015872,TRM_Other,B_Other,80.86993,0.0
B2M,B2M,161.4224,0.999031007751938,CD1C,CD1C,0.2580645,0.16129032258064516,TRM_Other,Mono-C_SEN_DYS,80.84023,0.0
B2M,B2M,161.4224,0.999031007751938,KIR2DL3,KIR2DL3,0.25110137,0.19383259911894274,TRM_Other,NK-CD16+_Other,80.83675,0.0
B2M,B2M,161.4224,0.999031007751938,KIR2DL1,KIR2DL1,0.18181819,0.18181818181818182,TRM_Other,NK-CD16+_SEN_DYS,80.80211,0.0
B2M,B2M,161.4224,0.999031007751938,HFE,HFE_TFRC,0.17117117,0.14414414414414414,TRM_Other,cDC2_Other,80.79678,0.0
B2M,B2M,146.23912,1.0,KLRD1,KLRD1,10.565216,1.0,pDC_Other,NK-CD16-_SEN_DYS,78.40217,0.0
B2M,B2M,146.23912,1.0,KLRD1,KLRD1,9.074885,0.9911894273127754,pDC_Other,NK-CD16+_Other,77.657005,0.0
B2M,B2M,146.23912,1.0,KLRD1,KLRD1,8.534394,0.9352226720647774,pDC_Other,NK-CD16-_Other,77.38676,0.0
B2M,B2M,146.23912,1.0,KLRD1,KLRD1,8.227273,1.0,pDC_Other,NK-CD16+_SEN_DYS,77.2332,0.0
B2M,B2M,146.23912,1.0,CD1C,CD1C,8.135136,0.6936936936936937,pDC_Other,cDC2_Other,77.187126,0.0
B2M,B2M,146.23912,1.0,KLRC1,KLRC1,6.1739135,0.9565217391304348,pDC_Other,NK-CD16-_SEN_DYS,76.20652,0.0
B2M,B2M,146.23912,1.0,KLRC1,KLRC1,5.714563,0.7145748987854251,pDC_Other,NK-CD16-_Other,75.976845,0.0
B2M,B2M,146.23912,1.0,KLRC1,KLRC1,2.2272725,0.5909090909090909,pDC_Other,NK-CD16+_SEN_DYS,74.2332,0.0
B2M,B2M,146.23912,1.0,KLRC2,KLRC2,1.8906894,0.5182186234817814,pDC_Other,NK-CD16-_Other,74.0649,0.0
B2M,B2M,146.23912,1.0,KLRC2,KLRC2,1.347826,0.43478260869565216,pDC_Other,NK-CD16-_SEN_DYS,73.79347,0.0
B2M,B2M,146.23912,1.0,KLRC1,KLRC1,1.2911559,0.19319727891156463,pDC_Other,γδ T_Other,73.76514,0.0
B2M,B2M,146.23912,1.0,KLRC2,KLRC2,1.1818181,0.36363636363636365,pDC_Other,NK-CD16+_SEN_DYS,73.71047,0.0
B2M,B2M,146.23912,1.0,CD1A,CD1A,1.0450449,0.1981981981981982,pDC_Other,cDC2_Other,73.64208,0.0
