ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
B2M,B2M,4.84326,1.0,KLRC2,KLRC2,0.34004173,0.21285140562248997,Treg,NK-CD16+,2.5916507,0.0
B2M,B2M,4.8186245,1.0,KIR2DL1,KIR2DL1,0.36330658,0.2804642166344294,NK-CD16+,NK-CD16-,2.5909655,0.0
B2M,B2M,4.7949347,1.0,KIR2DL3,KIR2DL3,0.3828209,0.27079303675048355,γδ T,NK-CD16-,2.588878,0.0
HLA-A,HLA-A,3.2685776,0.9988151658767772,LILRB2,LILRB2,1.908215,0.9772727272727273,γδ T,Mono-NC,2.5883963,0.0
HLA-DPA1,HLA-DPA1,4.4285245,1.0,CD4,CD4,0.74760103,0.75,cDC1,Mono-NC,2.5880628,0.0
B2M,B2M,4.309283,1.0,KLRC2,KLRC2,0.8638128,0.5145067698259188,Mono-C,NK-CD16-,2.5865479,0.0
RPS19,RPS19,3.5935981,0.9980657640232108,C5AR1,C5AR1,1.5773315,0.8770053475935828,NK-CD16-,Mono-C,2.585465,0.0
S100A9,S100A9,3.6850774,0.946524064171123,ITGB2,ITGB2,1.4837941,0.8112449799196787,Mono-C,NK-CD16+,2.5844357,0.0
HLA-DPA1,HLA-DPA1,4.4285245,1.0,CD4,CD4,0.7391653,0.7890625,cDC1,cDC2,2.583845,0.0
HLA-B,HLA-B,2.9911726,0.9961315280464217,CD3D,CD3D,2.1758227,0.9478672985781991,NK-CD16-,γδ T,2.5834975,0.0
APP,APP,1.5152502,0.9375,CD74,CD74,3.6477916,1.0,pDC,B,2.581521,0.0
HLA-B,HLA-B,3.0909495,0.9959839357429718,CD3D,CD3D,2.0713823,0.9473684210526315,NK-CD16+,Treg,2.5811658,0.0
B2M,B2M,4.8186245,1.0,KLRC2,KLRC2,0.34004173,0.21285140562248997,NK-CD16+,NK-CD16+,2.579333,0.0
HLA-DRB1,HLA-DRB1,3.9611788,0.96875,CD4,CD4,1.1971165,0.9006750241080038,cDC2,TRM,2.5791476,0.0
B2M,B2M,4.7949347,1.0,KIR2DL1,KIR2DL1,0.36330658,0.2804642166344294,γδ T,NK-CD16-,2.5791206,0.0
HLA-B,HLA-B,3.0848472,1.0,CD3D,CD3D,2.0713823,0.9473684210526315,Mono-C,Treg,2.5781147,0.0
HLA-DRA,HLA-DRA,4.4765854,1.0,CD4,CD4,0.678002,0.6631016042780749,cDC2,Mono-C,2.5772936,0.0
COPA,COPA,0.19024795,0.1773049645390071,CD74,CD74,4.9635663,1.0,B,cDC1,2.5769072,0.0
