ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
B2M,B2M,5.1494274,1.0,KLRC1,KLRC1,0.38899916,0.26,NK-CD16+,CD8 T,2.7692132,0.014
B2M,B2M,4.651312,1.0,KLRD1,KLRD1,0.88571304,0.4846938775510204,NK-CD16-,γδ T,2.7685125,0.001
B2M,B2M,5.1716204,1.0,KLRC1,KLRC1,0.3601573,0.2033195020746888,Treg,NK-CD16+,2.765889,0.003
HLA-DRA,HLA-DRA,4.7156625,0.9924812030075187,CD4,CD4,0.8007195,0.7290748898678414,cDC2,TRM,2.758191,0.0
B2M,B2M,5.1716204,1.0,KLRC2,KLRC2,0.344315,0.21428571428571427,Treg,γδ T,2.7579677,0.0
HLA-B,HLA-B,3.013114,0.9933920704845814,KLRD1,KLRD1,2.4969904,0.970954356846473,TRM,NK-CD16+,2.755052,0.0
B2M,B2M,5.1494274,1.0,KLRC1,KLRC1,0.3601573,0.2033195020746888,NK-CD16+,NK-CD16+,2.7547925,0.0
HLA-B,HLA-B,3.013114,0.9933920704845814,CD3D,CD3D,2.4910896,0.9285714285714286,TRM,γδ T,2.752102,0.0
B2M,B2M,5.0368896,1.0,KLRC1,KLRC1,0.4662107,0.2372448979591837,γδ T,γδ T,2.7515502,0.0
HLA-C,HLA-C,3.8813217,1.0,CD8A,CD8A,1.6204809,0.7806122448979592,NK-CD16+,γδ T,2.7509012,0.0
S100A9,S100A9,4.890816,1.0,ITGB2,ITGB2,0.60727656,0.4565826330532213,Mono-C,CD4 T,2.7490463,0.0
B2M,B2M,5.1494274,1.0,KLRC2,KLRC2,0.344315,0.21428571428571427,NK-CD16+,γδ T,2.7468712,0.0
HLA-B,HLA-B,2.9927983,1.0,KLRD1,KLRD1,2.4969904,0.970954356846473,Mono-NC,NK-CD16+,2.7448945,0.0
HLA-B,HLA-B,2.9927983,1.0,CD3D,CD3D,2.4910896,0.9285714285714286,Mono-NC,γδ T,2.7419438,0.0
HLA-A,HLA-A,3.7315445,1.0,LILRB2,LILRB2,1.7463557,1.0,Treg,Mono-NC,2.73895,0.0
HLA-DRA,HLA-DRA,4.7156625,0.9924812030075187,CD4,CD4,0.7606554,0.6428571428571429,cDC2,cDC2,2.738159,0.0
B2M,B2M,5.0368896,1.0,CD1A,CD1A,0.43510064,0.34210526315789475,γδ T,cDC2,2.735995,0.0
B2M,B2M,5.1716204,1.0,CD1C,CD1C,0.2882552,0.24060150375939848,Treg,B,2.7299378,0.0
HLA-C,HLA-C,3.712681,1.0,LILRB2,LILRB2,1.7463557,1.0,γδ T,Mono-NC,2.7295184,0.0
TNFSF13B,TNFSF13B,1.3735859,0.86,HLA-DPB1,HLA-DPB1,4.085288,0.9924812030075187,CD8 T,cDC2,2.7294369,0.0
B2M,B2M,4.3400726,1.0,CD1C,CD1C,1.1023264,0.631578947368421,TRM,cDC2,2.7211995,0.0
B2M,B2M,5.1716204,1.0,KLRC2,KLRC2,0.2676733,0.17012448132780084,Treg,NK-CD16+,2.719647,0.0
B2M,B2M,5.1494274,1.0,CD1C,CD1C,0.2882552,0.24060150375939848,NK-CD16+,B,2.7188413,0.0
VIM,VIM,3.4086912,0.9935691318327974,CD44,CD44,2.020819,0.977491961414791,Mono-C,Mono-C,2.714755,0.0
HLA-A,HLA-A,3.7315445,1.0,APLP2,APLP2,1.693923,0.920704845814978,Treg,TRM,2.7127337,0.0
B2M,B2M,4.31848,1.0,CD1C,CD1C,1.1023264,0.631578947368421,B,cDC2,2.7104032,0.0
B2M,B2M,5.1494274,1.0,KLRC2,KLRC2,0.2676733,0.17012448132780084,NK-CD16+,NK-CD16+,2.7085505,0.0
S100A9,S100A9,4.890816,1.0,TLR4,TLR4,0.51519525,0.6060606060606061,Mono-C,Mono-NC,2.7030058,0.0
HLA-B,HLA-B,2.9044526,1.0,KLRD1,KLRD1,2.4969904,0.970954356846473,B,NK-CD16+,2.7007215,0.0
B2M,B2M,5.0368896,1.0,KLRC1,KLRC1,0.3601573,0.2033195020746888,γδ T,NK-CD16+,2.6985235,0.001
HLA-B,HLA-B,2.9044526,1.0,CD3D,CD3D,2.4910896,0.9285714285714286,B,γδ T,2.697771,0.0
B2M,B2M,5.0368896,1.0,KLRC2,KLRC2,0.344315,0.21428571428571427,γδ T,γδ T,2.6906023,0.0
VIM,VIM,3.4086912,0.9935691318327974,CD44,CD44,1.9724663,0.8612334801762115,Mono-C,TRM,2.6905787,0.0
HLA-A,HLA-A,3.5172474,0.9974489795918368,APLP2,APLP2,1.8513042,0.9710610932475884,γδ T,Mono-C,2.6842759,0.0
HLA-B,HLA-B,3.4723597,1.0,KLRD1,KLRD1,1.8809955,0.8513931888544891,NK-CD16+,NK-CD16-,2.6766777,0.0
HLA-A,HLA-A,3.7315445,1.0,CD8A,CD8A,1.6204809,0.7806122448979592,Treg,γδ T,2.6760128,0.0
TIMP1,TIMP1,2.8785126,0.8964757709251101,CD63,CD63,2.4684656,0.9779735682819384,TRM,TRM,2.673489,0.0
HLA-B,HLA-B,3.4639976,1.0,KLRD1,KLRD1,1.8809955,0.8513931888544891,Treg,NK-CD16-,2.6724966,0.0
B2M,B2M,4.23305,1.0,CD1C,CD1C,1.1023264,0.631578947368421,Mono-C,cDC2,2.6676881,0.0
HLA-C,HLA-C,3.712681,1.0,CD8A,CD8A,1.6204809,0.7806122448979592,γδ T,γδ T,2.666581,0.0
HLA-A,HLA-A,3.4756718,1.0,APLP2,APLP2,1.8513042,0.9710610932475884,NK-CD16+,Mono-C,2.663488,0.0
B2M,B2M,5.0368896,1.0,CD1C,CD1C,0.2882552,0.24060150375939848,γδ T,B,2.6625724,0.0
S100A9,S100A9,4.890816,1.0,CD36,CD36,0.41850236,0.4393939393939394,Mono-C,Mono-NC,2.6546593,0.0
HLA-B,HLA-B,3.426832,0.9948979591836735,KLRD1,KLRD1,1.8809955,0.8513931888544891,γδ T,NK-CD16-,2.6539137,0.0
B2M,B2M,5.1716204,1.0,CD1B,CD1B,0.13393842,0.16917293233082706,Treg,cDC2,2.6527793,0.0
B2M,B2M,5.0368896,1.0,KLRC2,KLRC2,0.2676733,0.17012448132780084,γδ T,NK-CD16+,2.6522815,0.0
B2M,B2M,4.791028,1.0,KLRC2,KLRC2,0.5046022,0.33436532507739936,CD8 T,NK-CD16-,2.6478152,0.0
S100A9,S100A9,4.890816,1.0,TLR4,TLR4,0.40018338,0.4977973568281938,Mono-C,TRM,2.6454997,0.0
B2M,B2M,5.1494274,1.0,CD1B,CD1B,0.13393842,0.16917293233082706,NK-CD16+,cDC2,2.6416829,0.0
HLA-B,HLA-B,3.4011884,1.0,KLRD1,KLRD1,1.8809955,0.8513931888544891,CD8 T,NK-CD16-,2.6410918,0.0
HLA-DRA,HLA-DRA,4.7156625,0.9924812030075187,LAG3,LAG3,0.5634088,0.41836734693877553,cDC2,γδ T,2.6395357,0.0
VIM,VIM,3.2551064,0.9581497797356828,CD44,CD44,2.020819,0.977491961414791,TRM,Mono-C,2.6379628,0.0
S100A9,S100A9,4.890816,1.0,CD36,CD36,0.38347962,0.35462555066079293,Mono-C,TRM,2.637148,0.0
B2M,B2M,5.1716204,1.0,CD1C,CD1C,0.094506875,0.11894273127753303,Treg,TRM,2.6330636,0.0
B2M,B2M,4.7613416,0.9971988795518207,KLRC2,KLRC2,0.5046022,0.33436532507739936,CD4 T,NK-CD16-,2.6329718,0.0
HLA-A,HLA-A,3.5172474,0.9974489795918368,LILRB2,LILRB2,1.7463557,1.0,γδ T,Mono-NC,2.6318016,0.0
